#ID;Baum-ID;Baumart;Baumart-Code;Beschrieb/BaumNr;Gruppierungsmerkmal;BHD [cm];Schaftlänge [m];Längenklasse;Stärkenklasse;Position Sortimentsbasis am Stamm [m];Länge [m];Basis-Drm OR;Mitten-Durchm. OR [cm];Zopf-Durchm. OR [cm];Volumen OR [m3];Volumen IR [m3];Volumen Reststück Unten OR [m3];Volumen RestStück Oben OR [m3];Wert [CHF];
#Summe:;12;Fichte;100;null;2012;35.0;26.0;;;;;;;;1.025033088523;1.137792490173;;;108.841749362097;
#
58;13;Fichte;100;null;2012;35.0;27.0;L1;3a;0.3;6.0;35.347561290754;30.972549495873;28.602553740438;0.450475107916;0.491492967062;0.0;0.636011921872;52.48035007223;
59;13;Fichte;100;null;2012;35.0;27.0;L1;2b;6.4;6.0;28.53765782486;26.620670635435;24.324687564126;0.323615021091;0.357570167569;0.0;0.296625421267;35.597652320019;
60;13;Fichte;100;null;2012;35.0;27.0;L1;2a;12.5;5.5;24.236983327546;21.498202706312;18.095703062671;0.193829318222;0.2195148746;0.0;0.093039005138;19.964419776905;
61;13;Fichte;100;null;2012;35.0;27.0;L1;1a;18.1;6.0;17.958795060126;13.362222027983;7.53612031321;0.084886694522;0.09957063665;0.0;0.004654259067;4.244334726098;
62;13;Fichte;100;null;2012;35.0;27.0;Restholz 1;Restholz 1;24.2;2.799974250793;7.313152263183;3.938785592509;7.8560624E-5;0.004221817268;0.005148451961;0.0;0.0;0.211090863409;
#Summe:;13;Fichte;100;null;2012;35.0;27.0;;;;;;;;1.05702795902;1.173297097842;;;112.49784775866;
#
63;14;Fichte;100;null;2012;35.0;28.0;L1;3a;0.3;6.0;35.377136776547;30.930204388155;28.572134178559;0.449717588524;0.490600755269;0.0;0.66774705548;52.39209906303;
64;14;Fichte;100;null;2012;35.0;28.0;L1;2b;6.4;6.0;28.509454127187;26.709849423901;24.608316037484;0.325861269216;0.359681000892;0.0;0.32591438155;35.844739613805;
65;14;Fichte;100;null;2012;35.0;28.0;L1;2a;12.5;6.0;24.528012128808;21.749240462835;18.217745284736;0.216622363863;0.244922444905;0.0;0.099263433955;22.312103477871;
66;14;Fichte;100;null;2012;35.0;28.0;L1;1a;18.6;6.0;18.086600651177;13.709322135824;8.264167097989;0.08894028177;0.104168458804;0.0;0.006608653536;4.447014088477;
67;14;Fichte;100;null;2012;35.0;28.0;Restholz 1;Restholz 1;24.7;3.299973297119;8.058396346634;4.369286460039;7.7359742E-5;0.006085148513;0.00740139561;0.0;0.0;0.304257425667;
#Summe:;14;Fichte;100;null;2012;35.0;28.0;;;;;;;;1.087226651886;1.20677405548;;;115.300213668849;
#
68;15;Fichte;100;null;2012;35.0;29.0;L1;3a;0.3;6.0;35.405465958835;30.886394860152;28.528962060227;0.448879344203;0.489627631889;0.0;0.698756530076;52.294443599703;
69;15;Fichte;100;null;2012;35.0;29.0;L1;2b;6.4;6.0;28.467975659685;26.767982504697;24.842825446434;0.327387937839;0.361030559306;0.0;0.355238714138;36.012673162257;
70;15;Fichte;100;null;2012;35.0;29.0;L1;2a;12.5;6.0;24.769350184143;22.214506408441;18.940815365274;0.225669823699;0.254508125244;0.0;0.119028608904;23.243991840975;
71;15;Fichte;100;null;2012;35.0;29.0;L1;1b;18.6;3.5;18.81907381871;16.553438409331;14.017136988442;0.072378381362;0.083886584738;0.0;0.04078575922;5.356000220807;
72;15;Fichte;100;null;2012;35.0;29.0;L1;1a;22.2;4.5;13.863307818144;10.106150218783;5.63738680914;0.036713048959;0.043696648774;0.0;0.002021235586;1.835652447948;
73;15;Fichte;100;null;2012;35.0;29.0;Restholz 1;Restholz 1;26.8;2.199972343445;5.417785006852;2.859057296239;7.6157224E-5;0.001780909674;0.002183226853;0.0;0.0;0.089045483679;
#Summe:;15;Fichte;100;null;2012;35.0;29.0;;;;;;;;1.112809445736;1.234932776804;;;118.831806755368;
#
74;16;Fichte;100;null;2012;35.0;30.0;L1;3a;0.3;6.0;35.432599890484;30.841610572534;28.475185197431;0.447978273992;0.488592217833;0.0;0.729023560969;52.189468920091;
75;16;Fichte;100;null;2012;35.0;30.0;L1;2b;6.4;6.0;28.415432846352;26.798987385503;25.03325830384;0.328278909271;0.361709249596;0.0;0.384493844297;36.110680019842;
76;16;Fichte;100;null;2012;35.0;30.0;L1;2a;12.5;6.0;24.966073187764;22.619464288002;19.583293448137;0.233696519519;0.262958037111;0.0;0.139795298529;24.070741510435;
77;16;Fichte;100;null;2012;35.0;30.0;L1;1b;18.6;4.0;19.470034088702;17.041423252385;14.291152567149;0.088091636031;0.101803132519;0.0;0.045434989583;6.518781066285;
78;16;Fichte;100;null;2012;35.0;30.0;L1;1a;22.7;5.0;14.144628348838;10.160217603449;5.39585366285;0.041507968953;0.049344152276;0.0;0.001846141596;2.075398447632;
79;16;Fichte;100;null;2012;35.0;30.0;Restholz 1;Restholz 1;27.8;2.199971389771;5.184372695616;2.728169590443;7.4953164E-5;0.001626024508;0.00199431487;0.0;0.0;0.081301225392;
#Summe:;16;Fichte;100;null;2012;35.0;30.0;;;;;;;;1.141179332274;1.266401104206;;;121.046371189677;
#
80;17;Fichte;100;null;2012;35.0;31.0;L1;3a;0.3;6.0;35.458591854211;30.796244245127;28.412623051343;0.447029168257;0.487509872758;0.0;0.758535449057;52.078898101965;
81;17;Fichte;100;null;2012;35.0;31.0;L1;2b;6.4;6.0;28.353700723805;26.806309294922;25.184126785867;0.328610121667;0.361798681067;0.0;0.413587484247;36.147113383365;
82;17;Fichte;100;null;2012;35.0;31.0;L1;2a;12.5;6.0;25.122721968866;22.969808949419;20.154739086935;0.240757262007;0.270340358385;0.0;0.161413838684;24.797997986716;
83;17;Fichte;100;null;2012;35.0;31.0;L1;1b;18.6;4.5;20.049269358251;17.480938508972;14.535836992186;0.104817670194;0.120815801559;0.0;0.050114222843;7.756507594367;
84;17;Fichte;100;null;2012;35.0;31.0;L1;1a;23.2;5.5;14.395834144581;10.201457826573;5.167342008479;0.046338879413;0.055024752009;0.0;0.001688231236;2.316943970666;
85;17;Fichte;100;null;2012;35.0;31.0;Restholz 1;Restholz 1;28.8;2.199970436096;4.963645836567;2.605032354947;7.3747652E-5;0.001486412289;0.001823907143;0.0;0.0;0.074320614432;
#Summe:;17;Fichte;100;null;2012;35.0;31.0;;;;;;;;1.169039513827;1.297313372922;;;123.171781651512;
#
86;18;Fichte;100;null;2012;35.0;32.0;L1;3a;0.3;6.0;35.483495732892;30.750610673091;28.342818820317;0.446044251462;0.486393266594;0.0;0.787282982885;51.964155295326;
87;18;Fichte;100;null;2012;35.0;32.0;L1;2b;6.4;6.0;28.284371732779;26.792978616498;25.299485220257;0.328450067436;0.361372277431;0.0;0.442438444134;36.12950741796;
88;18;Fichte;100;null;2012;35.0;32.0;L1;2a;12.5;6.0;25.243377180399;23.270489582529;20.6626192706;0.246905702334;0.276720094042;0.0;0.183747024411;25.431287340358;
89;18;Fichte;100;null;2012;35.0;32.0;L1;1b;18.6;5.5;20.564397067822;17.585304475772;14.076823977621;0.130652994808;0.150395161649;0.0;0.04664062785;9.668321615756;
90;18;Fichte;100;null;2012;35.0;32.0;L1;1a;24.2;5.0;13.938988704709;10.231257438911;5.909816612809;0.041808563575;0.049670379555;0.0;0.002707121537;2.090428178749;
91;18;Fichte;100;null;2012;35.0;32.0;Restholz 1;Restholz 1;29.3;2.699969482422;5.720898486201;3.022065600737;7.2540775E-5;0.002441222469;0.002987787676;0.0;0.0;0.122061123428;
#Summe:;18;Fichte;100;null;2012;35.0;32.0;;;;;;;;1.196302802083;1.327538966947;;;125.405760971577;
#
92;19;Fichte;100;null;2012;35.0;33.0;L1;3a;0.3;6.0;35.50736489312;30.704961799837;28.26708285708;0.445033626373;0.485252847048;0.0;0.815259514832;51.846417472482;
93;19;Fichte;100;null;2012;35.0;33.0;L1;2b;6.4;6.0;28.208799803662;26.761661281177;25.382985234261;0.327860319894;0.360495899093;0.0;0.470975536483;36.064635188339;
94;19;Fichte;100;null;2012;35.0;33.0;L1;2a;12.5;6.0;25.331715574183;23.525888983958;21.11296829496;0.252194866148;0.282160105503;0.0;0.206668399686;25.976071213278;
95;19;Fichte;100;null;2012;35.0;33.0;L1;1b;18.6;6.0;21.021550294087;17.95913921984;14.300472935405;0.148824463181;0.170922918171;0.0;0.051086295667;11.013010275363;
96;19;Fichte;100;null;2012;35.0;33.0;L1;1a;24.7;5.5;14.168291473302;10.250809169071;5.670613229119;0.046482659652;0.055167359398;0.0;0.002484652419;2.324132982582;
97;19;Fichte;100;null;2012;35.0;33.0;Restholz 1;Restholz 1;30.3;2.699968528748;5.488193265096;2.89066050507;7.1332615E-5;0.002239895191;0.002742709011;0.0;0.0;0.111994759564;
#Summe:;19;Fichte;100;null;2012;35.0;33.0;;;;;;;;1.222635830439;1.356741838224;;;127.336261891609;
#
98;20;Fichte;100;null;2012;35.0;34.0;L1;3a;0.3;6.0;35.530251434686;30.659498720521;28.186528907153;0.444005638267;0.484097222711;0.0;0.842461043885;51.726656858098;
99;20;Fichte;100;null;2012;35.0;34.0;L1;2b;6.4;6.0;28.128137215783;26.714703058791;25.437919998609;0.326896071612;0.359228463458;0.0;0.499136566585;35.958567877362;
100;20;Fichte;100;null;2012;35.0;34.0;L1;2a;12.5;6.0;25.391054763449;23.739940998633;21.510819775446;0.256677279487;0.286721572789;0.0;0.230061068009;26.437759787162;
101;20;Fichte;100;null;2012;35.0;34.0;L1;2a;18.6;3.0;21.425827321028;20.06919634853;18.563292093604;0.089353030831;0.101675380139;0.0;0.13161385431;9.203362175629;
102;20;Fichte;100;null;2012;35.0;34.0;L1;1b;21.7;3.5;18.457750879361;16.509845445386;14.374544702627;0.071817128329;0.08307573226;0.0;0.053895624857;5.314467496318;
103;20;Fichte;100;null;2012;35.0;34.0;L1;1a;25.3;6.0;14.246868593555;10.11318508146;5.266793592545;0.049764635469;0.059037677332;0.0;0.002056883135;2.48823177346;
104;20;Fichte;100;null;2012;35.0;34.0;Restholz 1;Restholz 1;31.4;2.599967575073;5.089471334809;2.668925387632;7.0123249E-5;0.001846609409;0.002263447813;0.0;0.0;0.092330470468;
#Summe:;20;Fichte;100;null;2012;35.0;34.0;;;;;;;;1.240360393405;1.376099496502;;;131.221376438498;
#
105;21;Fichte;100;null;2012;35.0;35.0;L1;3a;0.3;6.0;35.552205701231;30.614381283378;28.102104403064;0.442967174131;0.482933477615;0.0;0.868885459433;51.605675786285;
106;21;Fichte;100;null;2012;35.0;35.0;L1;2b;6.4;6.0;28.043365459295;26.65416849334;25.46726127651;0.325606669734;0.35762255118;0.0;0.526867404866;35.816733670768;
107;21;Fichte;100;null;2012;35.0;35.0;L1;2a;12.5;6.0;25.424390456602;23.916209469767;21.860491005069;0.260404851867;0.290464108321;0.0;0.253816850439;26.821699742288;
108;21;Fichte;100;null;2012;35.0;35.0;L1;2a;18.6;4.0;21.78158776527;20.06375336984;18.089430746092;0.121085960647;0.137711217203;0.0;0.123791383618;12.471853946622;
109;21;Fichte;100;null;2012;35.0;35.0;L1;1b;22.7;3.0;17.984290263298;16.336749230385;14.560343915099;0.059562973988;0.06893427956;0.0;0.058287022269;4.407660075103;
110;21;Fichte;100;null;2012;35.0;35.0;L1;1a;25.8;6.0;14.437389118655;10.475958179385;5.896142050856;0.052987781216;0.062761326363;0.0;0.003070999924;2.649389060809;
111;21;Fichte;100;null;2012;35.0;35.0;Restholz 1;Restholz 1;31.9;3.099966621399;5.730123014957;3.019002878485;6.8912747E-5;0.00280538756;0.003430677772;0.0;0.0;0.140269378015;
#Summe:;21;Fichte;100;null;2012;35.0;35.0;;;;;;;;1.265420799143;1.403857638014;;;133.91328165989;
#
112;22;Fichte;100;null;2012;35.0;36.0;L1;3a;0.3;6.0;35.573275977183;30.569735801408;28.014615833431;0.441923908974;0.481767430047;0.0;0.894532318014;51.484135395414;
113;22;Fichte;100;null;2012;35.0;36.0;L1;2b;6.4;6.0;27.955321117468;26.581875110684;25.47369143367;0.32403613654;0.355724988502;0.0;0.554121138242;35.643975019424;
114;22;Fichte;100;null;2012;35.0;36.0;L1;2a;12.5;6.0;25.434428479217;24.057943098981;22.165771258845;0.263428634495;0.29344567638;0.0;0.277835664329;27.133149352989;
115;22;Fichte;100;null;2012;35.0;36.0;L1;2a;18.6;4.5;22.092648759841;20.275043239751;18.140473905587;0.139879591548;0.158851316086;0.0;0.128997617051;14.407597929439;
116;22;Fichte;100;null;2012;35.0;36.0;L1;1b;23.2;3.5;18.038654935799;16.166376886528;14.129493443419;0.068849898526;0.079697905505;0.0;0.054478109641;5.094892490906;
117;22;Fichte;100;null;2012;35.0;36.0;L1;1a;26.8;6.0;14.008244087592;10.119800637058;5.666837551064;0.049562181447;0.058771862531;0.0;0.002827993938;2.478109072366;
118;22;Fichte;100;null;2012;35.0;36.0;Restholz 1;Restholz 1;32.9;3.099965667725;5.506271400803;2.892566978151;6.7701178E-5;0.002582685158;0.00315979688;0.0;0.0;0.129134257888;
#Summe:;22;Fichte;100;null;2012;35.0;36.0;;;;;;;;1.290263036688;1.431418975931;;;136.370993518426;
#
119;23;Fichte;100;null;2012;35.0;37.0;L1;3a;0.3;6.0;35.593508317112;30.525661270289;27.924750027158;0.440880509012;0.480603845919;0.0;0.919402579247;51.362579299851;
120;23;Fichte;100;null;2012;35.0;37.0;L1;2b;6.4;6.0;27.86471761099;26.499423448769;25.459631681953;0.32222366673;0.353577398516;0.0;0.580857297377;35.444603340337;
121;23;Fichte;100;null;2012;35.0;37.0;L1;2a;12.5;6.0;25.423612949737;24.168115128103;22.43004742438;0.265798532151;0.295722420734;0.0;0.302025035702;27.377248811562;
122;23;Fichte;100;null;2012;35.0;37.0;L1;2a;18.6;5.0;22.36241584519;20.464219414208;18.18318367599;0.158755138306;0.180037893119;0.0;0.134080599163;16.351779245506;
123;23;Fichte;100;null;2012;35.0;37.0;L1;1b;23.7;3.5;18.084485400925;16.270609688404;14.300921933385;0.069695404547;0.080602994429;0.0;0.058629509183;5.157459936467;
124;23;Fichte;100;null;2012;35.0;37.0;L1;1a;27.3;6.0;14.183843980253;10.444223319016;6.212161836118;0.052457715174;0.062109826194;0.0;0.003942883534;2.622885758682;
125;23;Fichte;100;null;2012;35.0;37.0;Restholz 1;Restholz 1;33.4;3.59996471405;6.060796439952;3.194221596236;6.6488604E-5;0.003646987511;0.004452429864;0.0;0.0;0.182349375527;
#Summe:;23;Fichte;100;null;2012;35.0;37.0;;;;;;;;1.31345795343;1.457106808774;;;138.498905767931;
#
126;24;Fichte;100;null;2012;35.0;38.0;L1;3a;0.3;6.0;35.612946468729;30.482234399922;27.833092045095;0.43984079965;0.479446615068;0.0;0.943498386119;51.24145315927;
127;24;Fichte;100;null;2012;35.0;38.0;L1;2b;6.4;6.0;27.772163499636;26.408223400024;25.427267328334;0.320204095743;0.351216716713;0.0;0.607041156238;35.222450531679;
128;24;Fichte;100;null;2012;35.0;38.0;L1;2a;12.5;6.0;25.394151432568;24.249453364219;22.656388647786;0.267563017743;0.297348465067;0.0;0.326299688344;27.558990827501;
129;24;Fichte;100;null;2012;35.0;38.0;L1;2a;18.6;5.5;22.593971107825;20.632992207771;18.218245007563;0.178068963803;0.201684275014;0.0;0.139036926833;18.341103271756;
