#ID;Baum-ID;Baumart;Baumart-Code;Beschrieb/BaumNr;Gruppierungsmerkmal;BHD [cm];Schaftlänge [m];Längenklasse;Stärkenklasse;Position Sortimentsbasis am Stamm [m];Länge [m];Basis-Drm OR;Mitten-Durchm. OR [cm];Zopf-Durchm. OR [cm];Volumen OR [m3];Volumen IR [m3];Volumen Reststück Unten OR [m3];Volumen RestStück Oben OR [m3];Wert [CHF];
12;2;Buche;200;Buche_2_2;2010;32.0;29.0;Restholz 1;Restholz 1;25.3;3.7;7.4;3.95;0.0;0.01;0.01;0.0;0.0;0.28;
#Summe:;2;Buche;200;Buche_2_2;2010;32.0;29.0;;;;;;;;0.95;1.02;;;51.59;
#
13;3;Buche;200;Buche_3_3;2010;32.0;29.0;L1;3a;0.3;3.5;32.16;30.18;28.68;0.24;0.26;0.0;0.75;16.08;
14;3;Buche;200;Buche_3_3;2010;32.0;29.0;L1;2b;3.9;6.0;28.6;26.63;24.76;0.33;0.34;0.0;0.4;16.27;
15;3;Buche;200;Buche_3_3;2010;32.0;29.0;L1;2a;10.0;6.0;24.69;22.5;19.8;0.23;0.25;0.0;0.16;11.57;
16;3;Buche;200;Buche_3_3;2010;32.0;29.0;L1;1b;16.1;6.0;19.7;16.39;12.44;0.12;0.14;0.0;0.03;6.23;
17;3;Buche;200;Buche_3_3;2010;32.0;29.0;L1;1a;22.2;3.0;12.3;10.04;7.57;0.02;0.03;0.0;0.01;1.15;
18;3;Buche;200;Buche_3_3;2010;32.0;29.0;Restholz 1;Restholz 1;25.3;3.7;7.4;3.95;0.0;0.01;0.01;0.0;0.0;0.28;
#Summe:;3;Buche;200;Buche_3_3;2010;32.0;29.0;;;;;;;;0.95;1.02;;;51.59;
#
19;4;Ahorn;203;Ahorn_1_4;2010;32.0;29.0;L1;3a;0.3;3.5;32.16;30.18;28.68;0.24;0.26;0.0;0.75;18.81;
20;4;Ahorn;203;Ahorn_1_4;2010;32.0;29.0;L1;2b;3.9;6.0;28.6;26.63;24.76;0.33;0.34;0.0;0.4;16.27;
21;4;Ahorn;203;Ahorn_1_4;2010;32.0;29.0;L1;2a;10.0;6.0;24.69;22.5;19.8;0.23;0.25;0.0;0.16;11.57;
22;4;Ahorn;203;Ahorn_1_4;2010;32.0;29.0;L1;1b;16.1;6.0;19.7;16.39;12.44;0.12;0.14;0.0;0.03;6.23;
23;4;Ahorn;203;Ahorn_1_4;2010;32.0;29.0;L1;1a;22.2;3.0;12.3;10.04;7.57;0.02;0.03;0.0;0.01;1.15;
24;4;Ahorn;203;Ahorn_1_4;2010;32.0;29.0;Restholz 1;Restholz 1;25.3;3.7;7.4;3.95;0.0;0.01;0.01;0.0;0.0;0.28;
#Summe:;4;Ahorn;203;Ahorn_1_4;2010;32.0;29.0;;;;;;;;0.95;1.02;;;54.32;
#
25;5;Ahorn;203;Ahorn_2_5;2010;32.0;29.0;L1;3a;0.3;3.5;32.16;30.18;28.68;0.24;0.26;0.0;0.75;18.81;
26;5;Ahorn;203;Ahorn_2_5;2010;32.0;29.0;L1;2b;3.9;6.0;28.6;26.63;24.76;0.33;0.34;0.0;0.4;16.27;
27;5;Ahorn;203;Ahorn_2_5;2010;32.0;29.0;L1;2a;10.0;6.0;24.69;22.5;19.8;0.23;0.25;0.0;0.16;11.57;
28;5;Ahorn;203;Ahorn_2_5;2010;32.0;29.0;L1;1b;16.1;6.0;19.7;16.39;12.44;0.12;0.14;0.0;0.03;6.23;
29;5;Ahorn;203;Ahorn_2_5;2010;32.0;29.0;L1;1a;22.2;3.0;12.3;10.04;7.57;0.02;0.03;0.0;0.01;1.15;
30;5;Ahorn;203;Ahorn_2_5;2010;32.0;29.0;Restholz 1;Restholz 1;25.3;3.7;7.4;3.95;0.0;0.01;0.01;0.0;0.0;0.28;
#Summe:;5;Ahorn;203;Ahorn_2_5;2010;32.0;29.0;;;;;;;;0.95;1.02;;;54.32;
#
31;6;Buche;200;Buche_1_6;2010;32.0;29.0;L1;3a;0.3;3.5;32.16;30.18;28.68;0.24;0.26;0.0;0.75;16.08;
32;6;Buche;200;Buche_1_6;2010;32.0;29.0;L1;2b;3.9;6.0;28.6;26.63;24.76;0.33;0.34;0.0;0.4;16.27;
33;6;Buche;200;Buche_1_6;2010;32.0;29.0;L1;2a;10.0;6.0;24.69;22.5;19.8;0.23;0.25;0.0;0.16;11.57;
34;6;Buche;200;Buche_1_6;2010;32.0;29.0;L1;1b;16.1;6.0;19.7;16.39;12.44;0.12;0.14;0.0;0.03;6.23;
35;6;Buche;200;Buche_1_6;2010;32.0;29.0;L1;1a;22.2;3.0;12.3;10.04;7.57;0.02;0.03;0.0;0.01;1.15;
36;6;Buche;200;Buche_1_6;2010;32.0;29.0;Restholz 1;Restholz 1;25.3;3.7;7.4;3.95;0.0;0.01;0.01;0.0;0.0;0.28;
#Summe:;6;Buche;200;Buche_1_6;2010;32.0;29.0;;;;;;;;0.95;1.02;;;51.59;
#
37;7;Buche;200;Buche_2_7;2010;32.0;29.0;L1;3a;0.3;3.5;32.16;30.18;28.68;0.24;0.26;0.0;0.75;16.08;
38;7;Buche;200;Buche_2_7;2010;32.0;29.0;L1;2b;3.9;6.0;28.6;26.63;24.76;0.33;0.34;0.0;0.4;16.27;
39;7;Buche;200;Buche_2_7;2010;32.0;29.0;L1;2a;10.0;6.0;24.69;22.5;19.8;0.23;0.25;0.0;0.16;11.57;
40;7;Buche;200;Buche_2_7;2010;32.0;29.0;L1;1b;16.1;6.0;19.7;16.39;12.44;0.12;0.14;0.0;0.03;6.23;
41;7;Buche;200;Buche_2_7;2010;32.0;29.0;L1;1a;22.2;3.0;12.3;10.04;7.57;0.02;0.03;0.0;0.01;1.15;
42;7;Buche;200;Buche_2_7;2010;32.0;29.0;Restholz 1;Restholz 1;25.3;3.7;7.4;3.95;0.0;0.01;0.01;0.0;0.0;0.28;
#Summe:;7;Buche;200;Buche_2_7;2010;32.0;29.0;;;;;;;;0.95;1.02;;;51.59;
#
43;8;Buche;200;Buche_3_8;2010;32.0;29.0;L1;3a;0.3;3.5;32.16;30.18;28.68;0.24;0.26;0.0;0.75;16.08;
44;8;Buche;200;Buche_3_8;2010;32.0;29.0;L1;2b;3.9;6.0;28.6;26.63;24.76;0.33;0.34;0.0;0.4;16.27;
45;8;Buche;200;Buche_3_8;2010;32.0;29.0;L1;2a;10.0;6.0;24.69;22.5;19.8;0.23;0.25;0.0;0.16;11.57;
46;8;Buche;200;Buche_3_8;2010;32.0;29.0;L1;1b;16.1;6.0;19.7;16.39;12.44;0.12;0.14;0.0;0.03;6.23;
47;8;Buche;200;Buche_3_8;2010;32.0;29.0;L1;1a;22.2;3.0;12.3;10.04;7.57;0.02;0.03;0.0;0.01;1.15;
48;8;Buche;200;Buche_3_8;2010;32.0;29.0;Restholz 1;Restholz 1;25.3;3.7;7.4;3.95;0.0;0.01;0.01;0.0;0.0;0.28;
#Summe:;8;Buche;200;Buche_3_8;2010;32.0;29.0;;;;;;;;0.95;1.02;;;51.59;
#
49;9;Ahorn;203;Ahorn_1_9;2010;32.0;29.0;L1;3a;0.3;3.5;32.16;30.18;28.68;0.24;0.26;0.0;0.75;18.81;
50;9;Ahorn;203;Ahorn_1_9;2010;32.0;29.0;L1;2b;3.9;6.0;28.6;26.63;24.76;0.33;0.34;0.0;0.4;16.27;
51;9;Ahorn;203;Ahorn_1_9;2010;32.0;29.0;L1;2a;10.0;6.0;24.69;22.5;19.8;0.23;0.25;0.0;0.16;11.57;
52;9;Ahorn;203;Ahorn_1_9;2010;32.0;29.0;L1;1b;16.1;6.0;19.7;16.39;12.44;0.12;0.14;0.0;0.03;6.23;
53;9;Ahorn;203;Ahorn_1_9;2010;32.0;29.0;L1;1a;22.2;3.0;12.3;10.04;7.57;0.02;0.03;0.0;0.01;1.15;
54;9;Ahorn;203;Ahorn_1_9;2010;32.0;29.0;Restholz 1;Restholz 1;25.3;3.7;7.4;3.95;0.0;0.01;0.01;0.0;0.0;0.28;
#Summe:;9;Ahorn;203;Ahorn_1_9;2010;32.0;29.0;;;;;;;;0.95;1.02;;;54.32;
#
55;10;Ahorn;203;Ahorn_2_10;2010;32.0;29.0;L1;3a;0.3;3.5;32.16;30.18;28.68;0.24;0.26;0.0;0.75;18.81;
56;10;Ahorn;203;Ahorn_2_10;2010;32.0;29.0;L1;2b;3.9;6.0;28.6;26.63;24.76;0.33;0.34;0.0;0.4;16.27;
57;10;Ahorn;203;Ahorn_2_10;2010;32.0;29.0;L1;2a;10.0;6.0;24.69;22.5;19.8;0.23;0.25;0.0;0.16;11.57;
58;10;Ahorn;203;Ahorn_2_10;2010;32.0;29.0;L1;1b;16.1;6.0;19.7;16.39;12.44;0.12;0.14;0.0;0.03;6.23;
59;10;Ahorn;203;Ahorn_2_10;2010;32.0;29.0;L1;1a;22.2;3.0;12.3;10.04;7.57;0.02;0.03;0.0;0.01;1.15;
60;10;Ahorn;203;Ahorn_2_10;2010;32.0;29.0;Restholz 1;Restholz 1;25.3;3.7;7.4;3.95;0.0;0.01;0.01;0.0;0.0;0.28;
#Summe:;10;Ahorn;203;Ahorn_2_10;2010;32.0;29.0;;;;;;;;0.95;1.02;;;54.32;
#
61;11;Buche;200;Buche_1_11;2010;32.0;29.0;L1;3a;0.3;3.5;32.16;30.18;28.68;0.24;0.26;0.0;0.75;16.08;
62;11;Buche;200;Buche_1_11;2010;32.0;29.0;L1;2b;3.9;6.0;28.6;26.63;24.76;0.33;0.34;0.0;0.4;16.27;
63;11;Buche;200;Buche_1_11;2010;32.0;29.0;L1;2a;10.0;6.0;24.69;22.5;19.8;0.23;0.25;0.0;0.16;11.57;
64;11;Buche;200;Buche_1_11;2010;32.0;29.0;L1;1b;16.1;6.0;19.7;16.39;12.44;0.12;0.14;0.0;0.03;6.23;
65;11;Buche;200;Buche_1_11;2010;32.0;29.0;L1;1a;22.2;3.0;12.3;10.04;7.57;0.02;0.03;0.0;0.01;1.15;
66;11;Buche;200;Buche_1_11;2010;32.0;29.0;Restholz 1;Restholz 1;25.3;3.7;7.4;3.95;0.0;0.01;0.01;0.0;0.0;0.28;
#Summe:;11;Buche;200;Buche_1_11;2010;32.0;29.0;;;;;;;;0.95;1.02;;;51.59;
#
67;12;Buche;200;Buche_2_12;2010;32.0;29.0;L1;3a;0.3;3.5;32.16;30.18;28.68;0.24;0.26;0.0;0.75;16.08;
68;12;Buche;200;Buche_2_12;2010;32.0;29.0;L1;2b;3.9;6.0;28.6;26.63;24.76;0.33;0.34;0.0;0.4;16.27;
69;12;Buche;200;Buche_2_12;2010;32.0;29.0;L1;2a;10.0;6.0;24.69;22.5;19.8;0.23;0.25;0.0;0.16;11.57;
70;12;Buche;200;Buche_2_12;2010;32.0;29.0;L1;1b;16.1;6.0;19.7;16.39;12.44;0.12;0.14;0.0;0.03;6.23;
71;12;Buche;200;Buche_2_12;2010;32.0;29.0;L1;1a;22.2;3.0;12.3;10.04;7.57;0.02;0.03;0.0;0.01;1.15;
72;12;Buche;200;Buche_2_12;2010;32.0;29.0;Restholz 1;Restholz 1;25.3;3.7;7.4;3.95;0.0;0.01;0.01;0.0;0.0;0.28;
#Summe:;12;Buche;200;Buche_2_12;2010;32.0;29.0;;;;;;;;0.95;1.02;;;51.59;
#
73;13;Buche;200;Buche_3_13;2010;32.0;29.0;L1;3a;0.3;3.5;32.16;30.18;28.68;0.24;0.26;0.0;0.75;16.08;
74;13;Buche;200;Buche_3_13;2010;32.0;29.0;L1;2b;3.9;6.0;28.6;26.63;24.76;0.33;0.34;0.0;0.4;16.27;
75;13;Buche;200;Buche_3_13;2010;32.0;29.0;L1;2a;10.0;6.0;24.69;22.5;19.8;0.23;0.25;0.0;0.16;11.57;
76;13;Buche;200;Buche_3_13;2010;32.0;29.0;L1;1b;16.1;6.0;19.7;16.39;12.44;0.12;0.14;0.0;0.03;6.23;
77;13;Buche;200;Buche_3_13;2010;32.0;29.0;L1;1a;22.2;3.0;12.3;10.04;7.57;0.02;0.03;0.0;0.01;1.15;
78;13;Buche;200;Buche_3_13;2010;32.0;29.0;Restholz 1;Restholz 1;25.3;3.7;7.4;3.95;0.0;0.01;0.01;0.0;0.0;0.28;
#Summe:;13;Buche;200;Buche_3_13;2010;32.0;29.0;;;;;;;;0.95;1.02;;;51.59;
#
79;14;Ahorn;203;Ahorn_1_14;2010;32.0;29.0;L1;3a;0.3;3.5;32.16;30.18;28.68;0.24;0.26;0.0;0.75;18.81;
80;14;Ahorn;203;Ahorn_1_14;2010;32.0;29.0;L1;2b;3.9;6.0;28.6;26.63;24.76;0.33;0.34;0.0;0.4;16.27;
81;14;Ahorn;203;Ahorn_1_14;2010;32.0;29.0;L1;2a;10.0;6.0;24.69;22.5;19.8;0.23;0.25;0.0;0.16;11.57;
82;14;Ahorn;203;Ahorn_1_14;2010;32.0;29.0;L1;1b;16.1;6.0;19.7;16.39;12.44;0.12;0.14;0.0;0.03;6.23;
83;14;Ahorn;203;Ahorn_1_14;2010;32.0;29.0;L1;1a;22.2;3.0;12.3;10.04;7.57;0.02;0.03;0.0;0.01;1.15;
84;14;Ahorn;203;Ahorn_1_14;2010;32.0;29.0;Restholz 1;Restholz 1;25.3;3.7;7.4;3.95;0.0;0.01;0.01;0.0;0.0;0.28;
#Summe:;14;Ahorn;203;Ahorn_1_14;2010;32.0;29.0;;;;;;;;0.95;1.02;;;54.32;
#
85;15;Ahorn;203;Ahorn_2_15;2010;32.0;29.0;L1;3a;0.3;3.5;32.16;30.18;28.68;0.24;0.26;0.0;0.75;18.81;
86;15;Ahorn;203;Ahorn_2_15;2010;32.0;29.0;L1;2b;3.9;6.0;28.6;26.63;24.76;0.33;0.34;0.0;0.4;16.27;
87;15;Ahorn;203;Ahorn_2_15;2010;32.0;29.0;L1;2a;10.0;6.0;24.69;22.5;19.8;0.23;0.25;0.0;0.16;11.57;
88;15;Ahorn;203;Ahorn_2_15;2010;32.0;29.0;L1;1b;16.1;6.0;19.7;16.39;12.44;0.12;0.14;0.0;0.03;6.23;
89;15;Ahorn;203;Ahorn_2_15;2010;32.0;29.0;L1;1a;22.2;3.0;12.3;10.04;7.57;0.02;0.03;0.0;0.01;1.15;
90;15;Ahorn;203;Ahorn_2_15;2010;32.0;29.0;Restholz 1;Restholz 1;25.3;3.7;7.4;3.95;0.0;0.01;0.01;0.0;0.0;0.28;
#Summe:;15;Ahorn;203;Ahorn_2_15;2010;32.0;29.0;;;;;;;;0.95;1.02;;;54.32;
#
91;16;Buche;200;Buche_1_16;2010;32.0;29.0;L1;3a;0.3;3.5;32.16;30.18;28.68;0.24;0.26;0.0;0.75;16.08;
92;16;Buche;200;Buche_1_16;2010;32.0;29.0;L1;2b;3.9;6.0;28.6;26.63;24.76;0.33;0.34;0.0;0.4;16.27;
93;16;Buche;200;Buche_1_16;2010;32.0;29.0;L1;2a;10.0;6.0;24.69;22.5;19.8;0.23;0.25;0.0;0.16;11.57;
94;16;Buche;200;Buche_1_16;2010;32.0;29.0;L1;1b;16.1;6.0;19.7;16.39;12.44;0.12;0.14;0.0;0.03;6.23;
95;16;Buche;200;Buche_1_16;2010;32.0;29.0;L1;1a;22.2;3.0;12.3;10.04;7.57;0.02;0.03;0.0;0.01;1.15;
96;16;Buche;200;Buche_1_16;2010;32.0;29.0;Restholz 1;Restholz 1;25.3;3.7;7.4;3.95;0.0;0.01;0.01;0.0;0.0;0.28;
#Summe:;16;Buche;200;Buche_1_16;2010;32.0;29.0;;;;;;;;0.95;1.02;;;51.59;
#
97;17;Buche;200;Buche_2_17;2010;32.0;29.0;L1;3a;0.3;3.5;32.16;30.18;28.68;0.24;0.26;0.0;0.75;16.08;
98;17;Buche;200;Buche_2_17;2010;32.0;29.0;L1;2b;3.9;6.0;28.6;26.63;24.76;0.33;0.34;0.0;0.4;16.27;
99;17;Buche;200;Buche_2_17;2010;32.0;29.0;L1;2a;10.0;6.0;24.69;22.5;19.8;0.23;0.25;0.0;0.16;11.57;
100;17;Buche;200;Buche_2_17;2010;32.0;29.0;L1;1b;16.1;6.0;19.7;16.39;12.44;0.12;0.14;0.0;0.03;6.23;
101;17;Buche;200;Buche_2_17;2010;32.0;29.0;L1;1a;22.2;3.0;12.3;10.04;7.57;0.02;0.03;0.0;0.01;1.15;
102;17;Buche;200;Buche_2_17;2010;32.0;29.0;Restholz 1;Restholz 1;25.3;3.7;7.4;3.95;0.0;0.01;0.01;0.0;0.0;0.28;
#Summe:;17;Buche;200;Buche_2_17;2010;32.0;29.0;;;;;;;;0.95;1.02;;;51.59;
#
103;18;Buche;200;Buche_3_18;2010;32.0;29.0;L1;3a;0.3;3.5;32.16;30.18;28.68;0.24;0.26;0.0;0.75;16.08;
104;18;Buche;200;Buche_3_18;2010;32.0;29.0;L1;2b;3.9;6.0;28.6;26.63;24.76;0.33;0.34;0.0;0.4;16.27;
105;18;Buche;200;Buche_3_18;2010;32.0;29.0;L1;2a;10.0;6.0;24.69;22.5;19.8;0.23;0.25;0.0;0.16;11.57;
106;18;Buche;200;Buche_3_18;2010;32.0;29.0;L1;1b;16.1;6.0;19.7;16.39;12.44;0.12;0.14;0.0;0.03;6.23;
107;18;Buche;200;Buche_3_18;2010;32.0;29.0;L1;1a;22.2;3.0;12.3;10.04;7.57;0.02;0.03;0.0;0.01;1.15;
108;18;Buche;200;Buche_3_18;2010;32.0;29.0;Restholz 1;Restholz 1;25.3;3.7;7.4;3.95;0.0;0.01;0.01;0.0;0.0;0.28;
#Summe:;18;Buche;200;Buche_3_18;2010;32.0;29.0;;;;;;;;0.95;1.02;;;51.59;
#
109;19;Ahorn;203;Ahorn_1_19;2010;32.0;29.0;L1;3a;0.3;3.5;32.16;30.18;28.68;0.24;0.26;0.0;0.75;18.81;
110;19;Ahorn;203;Ahorn_1_19;2010;32.0;29.0;L1;2b;3.9;6.0;28.6;26.63;24.76;0.33;0.34;0.0;0.4;16.27;
111;19;Ahorn;203;Ahorn_1_19;2010;32.0;29.0;L1;2a;10.0;6.0;24.69;22.5;19.8;0.23;0.25;0.0;0.16;11.57;
112;19;Ahorn;203;Ahorn_1_19;2010;32.0;29.0;L1;1b;16.1;6.0;19.7;16.39;12.44;0.12;0.14;0.0;0.03;6.23;
113;19;Ahorn;203;Ahorn_1_19;2010;32.0;29.0;L1;1a;22.2;3.0;12.3;10.04;7.57;0.02;0.03;0.0;0.01;1.15;
114;19;Ahorn;203;Ahorn_1_19;2010;32.0;29.0;Restholz 1;Restholz 1;25.3;3.7;7.4;3.95;0.0;0.01;0.01;0.0;0.0;0.28;
#Summe:;19;Ahorn;203;Ahorn_1_19;2010;32.0;29.0;;;;;;;;0.95;1.02;;;54.32;
#
115;20;Ahorn;203;Ahorn_2_20;2010;32.0;29.0;L1;3a;0.3;3.5;32.16;30.18;28.68;0.24;0.26;0.0;0.75;18.81;
116;20;Ahorn;203;Ahorn_2_20;2010;32.0;29.0;L1;2b;3.9;6.0;28.6;26.63;24.76;0.33;0.34;0.0;0.4;16.27;
117;20;Ahorn;203;Ahorn_2_20;2010;32.0;29.0;L1;2a;10.0;6.0;24.69;22.5;19.8;0.23;0.25;0.0;0.16;11.57;
118;20;Ahorn;203;Ahorn_2_20;2010;32.0;29.0;L1;1b;16.1;6.0;19.7;16.39;12.44;0.12;0.14;0.0;0.03;6.23;
119;20;Ahorn;203;Ahorn_2_20;2010;32.0;29.0;L1;1a;22.2;3.0;12.3;10.04;7.57;0.02;0.03;0.0;0.01;1.15;
120;20;Ahorn;203;Ahorn_2_20;2010;32.0;29.0;Restholz 1;Restholz 1;25.3;3.7;7.4;3.95;0.0;0.01;0.01;0.0;0.0;0.28;
#Summe:;20;Ahorn;203;Ahorn_2_20;2010;32.0;29.0;;;;;;;;0.95;1.02;;;54.32;
#
121;21;Buche;200;Buche_1_21;2010;32.0;29.0;L1;3a;0.3;3.5;32.16;30.18;28.68;0.24;0.26;0.0;0.75;16.08;
122;21;Buche;200;Buche_1_21;2010;32.0;29.0;L1;2b;3.9;6.0;28.6;26.63;24.76;0.33;0.34;0.0;0.4;16.27;
123;21;Buche;200;Buche_1_21;2010;32.0;29.0;L1;2a;10.0;6.0;24.69;22.5;19.8;0.23;0.25;0.0;0.16;11.57;
124;21;Buche;200;Buche_1_21;2010;32.0;29.0;L1;1b;16.1;6.0;19.7;16.39;12.44;0.12;0.14;0.0;0.03;6.23;
125;21;Buche;200;Buche_1_21;2010;32.0;29.0;L1;1a;22.2;3.0;12.3;10.04;7.57;0.02;0.03;0.0;0.01;1.15;
126;21;Buche;200;Buche_1_21;2010;32.0;29.0;Restholz 1;Restholz 1;25.3;3.7;7.4;3.95;0.0;0.01;0.01;0.0;0.0;0.28;
#Summe:;21;Buche;200;Buche_1_21;2010;32.0;29.0;;;;;;;;0.95;1.02;;;51.59;
#
127;22;Buche;200;Buche_2_22;2010;32.0;29.0;L1;3a;0.3;3.5;32.16;30.18;28.68;0.24;0.26;0.0;0.75;16.08;
128;22;Buche;200;Buche_2_22;2010;32.0;29.0;L1;2b;3.9;6.0;28.6;26.63;24.76;0.33;0.34;0.0;0.4;16.27;
129;22;Buche;200;Buche_2_22;2010;32.0;29.0;L1;2a;10.0;6.0;24.69;22.5;19.8;0.23;0.25;0.0;0.16;11.57;
130;22;Buche;200;Buche_2_22;2010;32.0;29.0;L1;1b;16.1;6.0;19.7;16.39;12.44;0.12;0.14;0.0;0.03;6.23;
131;22;Buche;200;Buche_2_22;2010;32.0;29.0;L1;1a;22.2;3.0;12.3;10.04;7.57;0.02;0.03;0.0;0.01;1.15;
132;22;Buche;200;Buche_2_22;2010;32.0;29.0;Restholz 1;Restholz 1;25.3;3.7;7.4;3.95;0.0;0.01;0.01;0.0;0.0;0.28;
#Summe:;22;Buche;200;Buche_2_22;2010;32.0;29.0;;;;;;;;0.95;1.02;;;51.59;
#
133;23;Buche;200;Buche_3_23;2010;32.0;29.0;L1;3a;0.3;3.5;32.16;30.18;28.68;0.24;0.26;0.0;0.75;16.08;
134;23;Buche;200;Buche_3_23;2010;32.0;29.0;L1;2b;3.9;6.0;28.6;26.63;24.76;0.33;0.34;0.0;0.4;16.27;
135;23;Buche;200;Buche_3_23;2010;32.0;29.0;L1;2a;10.0;6.0;24.69;22.5;19.8;0.23;0.25;0.0;0.16;11.57;
136;23;Buche;200;Buche_3_23;2010;32.0;29.0;L1;1b;16.1;6.0;19.7;16.39;12.44;0.12;0.14;0.0;0.03;6.23;
137;23;Buche;200;Buche_3_23;2010;32.0;29.0;L1;1a;22.2;3.0;12.3;10.04;7.57;0.02;0.03;0.0;0.01;1.15;
138;23;Buche;200;Buche_3_23;2010;32.0;29.0;Restholz 1;Restholz 1;25.3;3.7;7.4;3.95;0.0;0.01;0.01;0.0;0.0;0.28;
#Summe:;23;Buche;200;Buche_3_23;2010;32.0;29.0;;;;;;;;0.95;1.02;;;51.59;
#
139;24;Ahorn;203;Ahorn_1_24;2010;32.0;29.0;L1;3a;0.3;3.5;32.16;30.18;28.68;0.24;0.26;0.0;0.75;18.81;
140;24;Ahorn;203;Ahorn_1_24;2010;32.0;29.0;L1;2b;3.9;6.0;28.6;26.63;24.76;0.33;0.34;0.0;0.4;16.27;
141;24;Ahorn;203;Ahorn_1_24;2010;32.0;29.0;L1;2a;10.0;6.0;24.69;22.5;19.8;0.23;0.25;0.0;0.16;11.57;
142;24;Ahorn;203;Ahorn_1_24;2010;32.0;29.0;L1;1b;16.1;6.0;19.7;16.39;12.44;0.12;0.14;0.0;0.03;6.23;
143;24;Ahorn;203;Ahorn_1_24;2010;32.0;29.0;L1;1a;22.2;3.0;12.3;10.04;7.57;0.02;0.03;0.0;0.01;1.15;
144;24;Ahorn;203;Ahorn_1_24;2010;32.0;29.0;Restholz 1;Restholz 1;25.3;3.7;7.4;3.95;0.0;0.01;0.01;0.0;0.0;0.28;
#Summe:;24;Ahorn;203;Ahorn_1_24;2010;32.0;29.0;;;;;;;;0.95;1.02;;;54.32;
#
145;25;Ahorn;203;Ahorn_2_25;2010;32.0;29.0;L1;3a;0.3;3.5;32.16;30.18;28.68;0.24;0.26;0.0;0.75;18.81;
146;25;Ahorn;203;Ahorn_2_25;2010;32.0;29.0;L1;2b;3.9;6.0;28.6;26.63;24.76;0.33;0.34;0.0;0.4;16.27;
147;25;Ahorn;203;Ahorn_2_25;2010;32.0;29.0;L1;2a;10.0;6.0;24.69;22.5;19.8;0.23;0.25;0.0;0.16;11.57;
148;25;Ahorn;203;Ahorn_2_25;2010;32.0;29.0;L1;1b;16.1;6.0;19.7;16.39;12.44;0.12;0.14;0.0;0.03;6.23;
149;25;Ahorn;203;Ahorn_2_25;2010;32.0;29.0;L1;1a;22.2;3.0;12.3;10.04;7.57;0.02;0.03;0.0;0.01;1.15;
150;25;Ahorn;203;Ahorn_2_25;2010;32.0;29.0;Restholz 1;Restholz 1;25.3;3.7;7.4;3.95;0.0;0.01;0.01;0.0;0.0;0.28;
#Summe:;25;Ahorn;203;Ahorn_2_25;2010;32.0;29.0;;;;;;;;0.95;1.02;;;54.32;
#
151;26;Buche;200;Buche_1_26;2010;32.0;29.0;L1;3a;0.3;3.5;32.16;30.18;28.68;0.24;0.26;0.0;0.75;16.08;
152;26;Buche;200;Buche_1_26;2010;32.0;29.0;L1;2b;3.9;6.0;28.6;26.63;24.76;0.33;0.34;0.0;0.4;16.27;
153;26;Buche;200;Buche_1_26;2010;32.0;29.0;L1;2a;10.0;6.0;24.69;22.5;19.8;0.23;0.25;0.0;0.16;11.57;
